"","Age","M.F","Country","TimeMin"
"9106",62,"M","USA",217.683333333333
"9107",39,"F","USA",217.683333333333
"9108",38,"F","USA",217.683333333333
"9109",42,"M","CAN",217.7
"9110",56,"M","USA",217.7
"9111",28,"F","USA",217.7
"9112",45,"M","MEX",217.7
"9113",36,"F","USA",217.716666666667
"9114",32,"M","USA",217.716666666667
"9115",49,"F","GBR",217.716666666667
"9116",30,"M","USA",217.716666666667
"9117",51,"M","USA",217.716666666667
"9118",30,"M","USA",217.716666666667
"9119",53,"M","CAN",217.716666666667
"9120",29,"M","USA",217.733333333333
"9121",59,"M","ECU",217.733333333333
"9122",47,"M","USA",217.75
"9123",49,"M","HKG",217.766666666667
"9124",58,"M","USA",217.766666666667
"9125",37,"F","USA",217.766666666667
"9126",46,"F","USA",217.783333333333
"9127",34,"F","CAN",217.783333333333
"9128",39,"M","USA",217.783333333333
"9129",29,"M","USA",217.783333333333
"9130",27,"F","USA",217.783333333333
"9131",36,"M","USA",217.783333333333
"9132",23,"F","USA",217.783333333333
"9133",41,"M","USA",217.8
"9134",50,"M","AUS",217.816666666667
"9135",40,"M","USA",217.816666666667
"9136",51,"F","KOR",217.833333333333
"9137",53,"M","USA",217.833333333333
"9138",30,"F","USA",217.833333333333
"9139",50,"M","USA",217.833333333333
"9140",48,"F","USA",217.833333333333
"9141",37,"M","USA",217.833333333333
"9142",59,"M","USA",217.85
"9143",33,"F","USA",217.85
"9144",46,"M","USA",217.85
"9145",46,"F","USA",217.85
"9146",52,"M","USA",217.85
"9147",35,"F","USA",217.85
"9148",50,"M","CAN",217.85
"9149",43,"M","SVK",217.85
"9150",46,"M","USA",217.866666666667
"9151",52,"M","AUS",217.866666666667
"9152",43,"M","MEX",217.866666666667
"9153",45,"F","USA",217.866666666667
"9154",39,"M","ESP",217.883333333333
"9155",25,"F","USA",217.883333333333
"9156",59,"M","USA",217.883333333333
"9157",58,"M","CAN",217.883333333333
"9158",53,"F","USA",217.9
"9159",44,"F","USA",217.9
"9160",35,"F","USA",217.9
"9161",36,"M","USA",217.916666666667
"9162",31,"M","USA",217.916666666667
"9163",51,"M","USA",217.916666666667
"9164",29,"F","USA",217.916666666667
"9165",28,"F","USA",217.916666666667
"9166",30,"M","GBR",217.916666666667
"9167",47,"F","USA",217.916666666667
"9168",42,"F","USA",217.933333333333
"9169",60,"M","USA",217.933333333333
"9170",31,"F","USA",217.933333333333
"9171",56,"M","USA",217.933333333333
"9172",25,"F","USA",217.95
"9173",44,"M","USA",217.95
"9174",49,"M","USA",217.95
"9175",30,"M","CAN",217.95
"9176",33,"M","USA",217.95
"9177",29,"F","USA",217.966666666667
"9178",30,"M","USA",217.966666666667
"9179",32,"F","POL",217.966666666667
"9180",45,"M","USA",217.983333333333
"9181",26,"F","USA",217.983333333333
"9182",37,"F","USA",217.983333333333
"9183",32,"F","USA",217.983333333333
"9184",55,"M","CAN",217.983333333333
"9185",35,"F","CRC",218
"9186",45,"M","CAN",218
"9187",58,"M","USA",218
"9188",20,"F","USA",218.016666666667
"9189",46,"F","USA",218.016666666667
"9190",46,"M","ECU",218.016666666667
"9191",37,"M","USA",218.016666666667
"9192",37,"F","CAN",218.016666666667
"9193",54,"M","USA",218.016666666667
"9194",40,"M","USA",218.016666666667
"9195",42,"F","IRL",218.033333333333
"9196",56,"M","USA",218.033333333333
"9197",38,"M","USA",218.033333333333
"9198",57,"M","USA",218.033333333333
"9199",45,"F","USA",218.033333333333
"9200",47,"F","USA",218.033333333333
"9201",36,"F","USA",218.033333333333
"9202",29,"F","USA",218.033333333333
"9203",47,"F","USA",218.033333333333
"9204",53,"M","USA",218.033333333333
"9205",46,"M","USA",218.033333333333
"9206",36,"F","CAN",218.033333333333
"9207",38,"F","USA",218.05
"9208",29,"F","USA",218.066666666667
"9209",40,"M","USA",218.066666666667
"9210",52,"M","GBR",218.066666666667
"9211",41,"F","MEX",218.066666666667
"9212",44,"M","USA",218.083333333333
"9213",60,"M","USA",218.083333333333
"9214",42,"F","USA",218.1
"9215",38,"F","USA",218.1
"9216",30,"F","PER",218.1
"9217",56,"M","DEN",218.1
"9218",25,"F","USA",218.116666666667
"9219",23,"F","USA",218.116666666667
"9220",50,"M","USA",218.116666666667
"9221",35,"F","USA",218.116666666667
"9222",40,"M","USA",218.116666666667
"9223",36,"M","USA",218.133333333333
"9224",56,"M","USA",218.133333333333
"9225",32,"F","USA",218.133333333333
"9226",47,"M","USA",218.133333333333
"9227",23,"M","USA",218.133333333333
"9228",28,"F","USA",218.133333333333
"9229",55,"M","USA",218.133333333333
"9230",55,"M","USA",218.133333333333
"9231",47,"M","USA",218.133333333333
"9232",27,"M","USA",218.15
"9233",31,"F","USA",218.15
"9234",52,"M","USA",218.15
"9235",42,"F","CAN",218.15
"9236",34,"F","USA",218.15
"9237",37,"F","USA",218.166666666667
"9238",26,"F","USA",218.183333333333
"9239",39,"M","USA",218.183333333333
"9240",48,"M","GBR",218.183333333333
"9241",46,"F","USA",218.183333333333
"9242",36,"F","USA",218.183333333333
"9243",37,"M","USA",218.183333333333
"9244",35,"F","USA",218.183333333333
"9245",20,"M","USA",218.2
"9246",45,"M","FRA",218.2
"9247",33,"F","USA",218.2
"9248",23,"F","USA",218.2
"9249",43,"M","CAN",218.2
"9250",40,"F","USA",218.2
"9251",36,"F","USA",218.216666666667
"9252",61,"M","USA",218.216666666667
"9253",49,"F","CAN",218.216666666667
"9254",42,"F","USA",218.216666666667
"9255",59,"M","USA",218.216666666667
"9256",35,"F","GBR",218.233333333333
"9257",55,"M","USA",218.233333333333
"9258",42,"F","USA",218.233333333333
"9259",40,"F","USA",218.25
"9260",57,"M","USA",218.25
"9261",29,"F","GBR",218.266666666667
"9262",56,"M","CAN",218.266666666667
"9263",48,"M","USA",218.266666666667
"9264",50,"M","USA",218.266666666667
"9265",45,"M","USA",218.266666666667
"9266",64,"M","GBR",218.283333333333
"9267",28,"F","USA",218.283333333333
"9268",36,"F","USA",218.283333333333
"9269",33,"M","USA",218.283333333333
"9270",45,"M","USA",218.283333333333
"9271",45,"F","GBR",218.3
"9272",32,"M","USA",218.3
"9273",42,"F","USA",218.3
"9274",33,"M","USA",218.3
"9275",50,"M","USA",218.316666666667
"9276",41,"F","USA",218.333333333333
"9277",51,"F","USA",218.333333333333
"9278",45,"M","USA",218.333333333333
"9279",56,"M","USA",218.333333333333
"9280",29,"M","USA",218.333333333333
"9281",40,"F","USA",218.333333333333
"9282",42,"F","USA",218.35
"9283",26,"F","USA",218.35
"9284",46,"M","USA",218.35
"9285",54,"M","USA",218.35
"9286",44,"F","CHI",218.35
"9287",40,"M","NOR",218.35
"9288",54,"M","USA",218.35
"9289",40,"F","BRA",218.35
"9290",50,"M","USA",218.366666666667
"9291",30,"F","USA",218.366666666667
"9292",45,"M","ITA",218.383333333333
"9293",35,"F","USA",218.383333333333
"9294",41,"F","USA",218.383333333333
"9295",50,"M","MEX",218.383333333333
"9296",40,"M","ESP",218.4
"9297",46,"M","USA",218.4
"9298",35,"M","USA",218.416666666667
"9299",51,"M","USA",218.416666666667
"9300",35,"F","USA",218.433333333333
"9301",41,"F","MEX",218.433333333333
"9302",42,"F","USA",218.433333333333
"9303",26,"F","USA",218.433333333333
"9304",27,"M","USA",218.433333333333
"9305",56,"M","USA",218.466666666667
"9306",55,"M","USA",218.466666666667
"9307",53,"M","USA",218.466666666667
"9308",30,"F","USA",218.466666666667
"9309",58,"M","USA",218.483333333333
"9310",44,"M","CAN",218.483333333333
"9311",37,"F","USA",218.483333333333
"9312",35,"F","USA",218.483333333333
"9313",39,"F","USA",218.483333333333
"9314",41,"M","USA",218.483333333333
"9315",54,"M","USA",218.5
"9316",35,"F","USA",218.5
"9317",38,"M","USA",218.5
"9318",40,"F","USA",218.5
"9319",57,"M","CAN",218.516666666667
"9320",31,"M","USA",218.516666666667
"9321",60,"M","POR",218.516666666667
"9322",36,"F","USA",218.516666666667
"9323",38,"F","USA",218.516666666667
"9324",55,"M","USA",218.516666666667
"9325",61,"M","MEX",218.516666666667
"9326",51,"F","USA",218.533333333333
"9327",28,"F","USA",218.533333333333
"9328",40,"F","USA",218.533333333333
"9329",35,"F","CAN",218.533333333333
"9330",49,"F","USA",218.533333333333
"9331",50,"F","CAN",218.55
"9332",37,"F","USA",218.55
"9333",59,"M","USA",218.55
"9334",48,"F","USA",218.55
"9335",55,"M","USA",218.55
"9336",25,"F","USA",218.55
"9337",41,"F","USA",218.566666666667
"9338",38,"F","CAN",218.566666666667
"9339",48,"M","FIN",218.583333333333
"9340",40,"M","USA",218.583333333333
"9341",46,"M","USA",218.583333333333
"9342",47,"F","USA",218.583333333333
"9343",40,"F","USA",218.583333333333
"9344",55,"M","CAN",218.583333333333
"9345",48,"M","USA",218.583333333333
"9346",40,"F","USA",218.6
"9347",38,"M","ESP",218.6
"9348",57,"M","USA",218.6
"9349",37,"M","USA",218.6
"9350",59,"M","CAN",218.6
"9351",52,"F","USA",218.6
"9352",43,"M","USA",218.616666666667
"9353",49,"M","MEX",218.616666666667
"9354",51,"M","USA",218.616666666667
"9355",50,"F","SWE",218.633333333333
"9356",57,"M","GBR",218.633333333333
"9357",56,"M","USA",218.65
"9358",32,"F","USA",218.65
"9359",48,"F","USA",218.65
"9360",50,"M","USA",218.65
"9361",43,"F","USA",218.65
"9362",48,"F","USA",218.666666666667
"9363",20,"M","USA",218.666666666667
"9364",42,"F","USA",218.666666666667
"9365",36,"F","USA",218.683333333333
"9366",38,"F","USA",218.683333333333
"9367",41,"M","USA",218.683333333333
"9368",24,"F","USA",218.683333333333
"9369",49,"M","CAN",218.683333333333
"9370",38,"F","USA",218.7
"9371",34,"M","GBR",218.7
"9372",29,"F","USA",218.7
"9373",36,"F","USA",218.7
"9374",47,"F","USA",218.7
"9375",39,"M","USA",218.716666666667
"9376",49,"M","USA",218.716666666667
"9377",39,"F","USA",218.716666666667
"9378",55,"M","USA",218.716666666667
"9379",46,"F","USA",218.716666666667
"9380",36,"M","BRA",218.716666666667
"9381",51,"M","USA",218.733333333333
"9382",56,"M","USA",218.733333333333
"9383",57,"M","USA",218.733333333333
"9384",40,"M","USA",218.733333333333
"9385",31,"M","USA",218.75
"9386",25,"M","USA",218.75
"9387",29,"F","USA",218.75
"9388",31,"F","USA",218.75
"9389",35,"F","USA",218.75
"9390",43,"F","USA",218.766666666667
"9391",40,"M","USA",218.766666666667
"9392",52,"M","USA",218.766666666667
"9393",37,"F","USA",218.766666666667
"9394",51,"F","USA",218.766666666667
"9395",55,"F","ISL",218.783333333333
"9396",50,"M","USA",218.783333333333
"9397",41,"F","USA",218.783333333333
"9398",60,"M","USA",218.783333333333
"9399",51,"M","USA",218.783333333333
"9400",46,"M","USA",218.783333333333
"9401",51,"F","USA",218.8
"9402",50,"M","CAN",218.816666666667
"9403",36,"F","USA",218.816666666667
"9404",46,"F","USA",218.816666666667
"9405",37,"F","USA",218.816666666667
"9406",41,"F","USA",218.816666666667
"9407",33,"F","USA",218.833333333333
"9408",44,"F","USA",218.833333333333
"9409",54,"M","USA",218.833333333333
"9410",31,"F","USA",218.833333333333
"9411",61,"M","USA",218.85
"9412",40,"F","CAN",218.85
"9413",38,"F","USA",218.866666666667
"9414",59,"M","USA",218.866666666667
"9415",52,"M","USA",218.866666666667
"9416",45,"M","CZE",218.866666666667
"9417",46,"F","AUS",218.866666666667
"9418",37,"F","USA",218.883333333333
"9419",30,"F","USA",218.883333333333
"9420",48,"M","USA",218.883333333333
"9421",47,"M","USA",218.883333333333
"9422",52,"M","POR",218.883333333333
"9423",51,"M","USA",218.883333333333
"9424",24,"F","USA",218.883333333333
"9425",40,"M","USA",218.883333333333
"9426",30,"F","USA",218.883333333333
"9427",55,"M","USA",218.883333333333
"9428",45,"M","USA",218.9
"9429",31,"F","UAE",218.9
"9430",25,"F","CAN",218.9
"9431",26,"F","USA",218.9
"9432",36,"M","USA",218.9
"9433",32,"F","USA",218.9
"9434",60,"M","USA",218.9
"9435",41,"M","USA",218.9
"9436",50,"M","CAN",218.9
"9437",39,"M","USA",218.9
"9438",43,"F","USA",218.916666666667
"9439",41,"F","USA",218.916666666667
"9440",52,"F","HKG",218.916666666667
"9441",45,"M","ITA",218.916666666667
"9442",46,"F","USA",218.916666666667
"9443",49,"M","USA",218.916666666667
"9444",50,"M","USA",218.933333333333
"9445",41,"F","NED",218.933333333333
"9446",56,"M","CAN",218.933333333333
"9447",48,"M","USA",218.933333333333
"9448",39,"F","CAN",218.933333333333
"9449",37,"M","ITA",218.933333333333
"9450",25,"F","USA",218.933333333333
"9451",37,"F","USA",218.933333333333
"9452",46,"M","USA",218.933333333333
"9453",55,"M","USA",218.95
"9454",38,"F","USA",218.95
"9455",34,"F","USA",218.95
"9456",61,"M","CAN",218.95
"9457",55,"M","USA",218.966666666667
"9458",60,"M","GBR",218.983333333333
"9459",39,"F","USA",218.983333333333
"9460",56,"M","USA",218.983333333333
"9461",48,"M","CAN",218.983333333333
"9462",29,"F","USA",218.983333333333
"9463",36,"F","USA",218.983333333333
"9464",35,"M","USA",218.983333333333
"9465",29,"M","USA",218.983333333333
"9466",39,"M","USA",218.983333333333
"9467",41,"F","USA",219
"9468",37,"F","USA",219
"9469",26,"F","USA",219
"9470",22,"M","USA",219
"9471",54,"M","USA",219
"9472",50,"M","USA",219
"9473",28,"F","USA",219.016666666667
"9474",52,"F","USA",219.016666666667
"9475",28,"F","USA",219.016666666667
"9476",45,"M","USA",219.033333333333
"9477",48,"M","USA",219.033333333333
"9478",50,"F","USA",219.033333333333
"9479",55,"M","USA",219.033333333333
"9480",56,"M","CAN",219.033333333333
"9481",40,"M","USA",219.05
"9482",49,"F","USA",219.05
"9483",43,"M","USA",219.05
"9484",47,"M","USA",219.066666666667
"9485",54,"M","USA",219.066666666667
"9486",35,"F","CAN",219.066666666667
"9487",49,"M","USA",219.066666666667
"9488",58,"M","USA",219.066666666667
"9489",30,"F","USA",219.066666666667
"9490",65,"M","USA",219.066666666667
"9491",50,"M","USA",219.066666666667
"9492",35,"M","FRA",219.066666666667
"9493",46,"M","USA",219.083333333333
"9494",40,"M","USA",219.083333333333
"9495",47,"F","USA",219.1
"9496",45,"F","USA",219.1
"9497",45,"M","BRA",219.1
"9498",47,"M","GER",219.1
"9499",46,"M","USA",219.1
"9500",47,"M","GER",219.1
"9501",45,"M","CAN",219.116666666667
"9502",24,"F","USA",219.116666666667
"9503",33,"F","USA",219.116666666667
"9504",42,"F","USA",219.116666666667
"9505",39,"F","USA",219.116666666667
"9506",55,"M","CAN",219.133333333333
"9507",59,"M","COL",219.133333333333
"9508",50,"M","USA",219.133333333333
"9509",55,"M","USA",219.133333333333
"9510",50,"M","USA",219.133333333333
"9511",36,"F","USA",219.15
"9512",56,"M","USA",219.15
"9513",33,"F","NED",219.15
"9514",30,"M","USA",219.15
"9515",43,"F","CAN",219.15
"9516",21,"M","USA",219.166666666667
"9517",35,"M","USA",219.166666666667
"9518",46,"M","USA",219.166666666667
"9519",41,"F","USA",219.166666666667
"9520",48,"F","USA",219.183333333333
"9521",52,"M","USA",219.183333333333
"9522",25,"F","USA",219.183333333333
"9523",62,"M","CAN",219.2
"9524",45,"M","USA",219.2
"9525",49,"M","USA",219.2
"9526",46,"M","POR",219.2
"9527",41,"M","USA",219.2
"9528",34,"F","USA",219.2
"9529",51,"M","CAN",219.2
"9530",45,"M","ITA",219.216666666667
"9531",50,"F","SWE",219.216666666667
"9532",30,"F","USA",219.216666666667
"9533",47,"M","USA",219.216666666667
"9534",56,"M","USA",219.216666666667
"9535",48,"M","USA",219.216666666667
"9536",36,"M","BRA",219.216666666667
"9537",36,"F","USA",219.233333333333
"9538",55,"M","USA",219.233333333333
"9539",39,"M","USA",219.233333333333
"9540",33,"F","USA",219.233333333333
"9541",47,"M","USA",219.233333333333
"9542",25,"F","USA",219.233333333333
"9543",37,"M","USA",219.233333333333
"9544",28,"F","USA",219.25
"9545",40,"M","USA",219.25
"9546",53,"M","MEX",219.25
"9547",39,"F","MEX",219.25
"9548",34,"F","USA",219.25
"9549",49,"M","USA",219.266666666667
"9550",48,"M","USA",219.266666666667
"9551",56,"M","USA",219.283333333333
"9552",51,"F","USA",219.283333333333
"9553",39,"F","USA",219.283333333333
"9554",50,"M","USA",219.283333333333
"9555",52,"M","CAN",219.283333333333
"9556",51,"F","USA",219.3
"9557",48,"M","GBR",219.3
"9558",65,"M","BRA",219.3
"9559",33,"F","USA",219.3
"9560",21,"F","USA",219.316666666667
"9561",39,"M","BRA",219.316666666667
"9562",21,"M","USA",219.316666666667
"9563",57,"M","USA",219.316666666667
"9564",39,"F","USA",219.316666666667
"9565",45,"F","USA",219.316666666667
"9566",49,"M","GBR",219.316666666667
"9567",34,"M","USA",219.333333333333
"9568",26,"F","USA",219.333333333333
"9569",29,"F","USA",219.333333333333
"9570",46,"M","USA",219.333333333333
"9571",41,"M","USA",219.333333333333
"9572",46,"M","USA",219.333333333333
"9573",50,"M","USA",219.35
"9574",26,"F","USA",219.35
"9575",61,"M","USA",219.35
"9576",49,"M","GBR",219.35
"9577",39,"F","ESP",219.366666666667
"9578",25,"F","CAN",219.366666666667
"9579",56,"F","GBR",219.383333333333
"9580",64,"M","USA",219.383333333333
"9581",26,"F","USA",219.383333333333
"9582",45,"M","USA",219.383333333333
"9583",34,"F","USA",219.383333333333
"9584",42,"F","USA",219.383333333333
"9585",47,"M","USA",219.4
"9586",30,"F","USA",219.4
"9587",45,"F","NZL",219.4
"9588",41,"F","USA",219.4
"9589",40,"F","USA",219.4
"9590",31,"F","USA",219.4
"9591",42,"M","USA",219.4
"9592",45,"F","USA",219.416666666667
"9593",44,"F","USA",219.416666666667
"9594",55,"M","CAN",219.416666666667
"9595",54,"M","USA",219.416666666667
"9596",53,"M","USA",219.416666666667
"9597",60,"M","USA",219.416666666667
"9598",28,"M","USA",219.433333333333
"9599",44,"M","CHN",219.433333333333
"9600",48,"M","ESP",219.433333333333
"9601",29,"F","USA",219.433333333333
